Labels,Title,State,Date,URL
,Hygieia publisher - jenkins plugin,closed,2018-10-23,https://github.com/Hygieia/Hygieia/issues/2524
,Docker-compose unable to select repo type.,closed,2018-10-22,https://github.com/Hygieia/Hygieia/issues/2522
,Any Integration with VSTS/Azure DevOps CICD capabilities ,closed,2018-10-22,https://github.com/Hygieia/Hygieia/issues/2518
help wanted,Gitlab Runner Support,open,2018-10-16,https://github.com/Hygieia/Hygieia/issues/2502
,"Hygieia - tyring first time, not able to see collector data showing up on dashboard, tried with jenkins first as collector",closed,2018-10-15,https://github.com/Hygieia/Hygieia/issues/2501
,Hygieia - jenkins and other collectors not showing up on dashboard,closed,2018-10-15,https://github.com/Hygieia/Hygieia/issues/2500
,"Hygieia - collector data not showing up in dashboard , tried with jenkins first",closed,2018-10-15,https://github.com/Hygieia/Hygieia/issues/2499
,Open Source Label in Codequality Widget,closed,2018-10-15,https://github.com/Hygieia/Hygieia/issues/2496
,Multiple repo widgets on the same dashboard,closed,2018-10-15,https://github.com/Hygieia/Hygieia/issues/2495
,Score collector is not working ,closed,2018-10-11,https://github.com/Hygieia/Hygieia/issues/2490
,hygieia_jenkins-build-collector docker container exits after couple of seconds,closed,2018-10-09,https://github.com/Hygieia/Hygieia/issues/2489
,"Product Dashboard, production stage is not expeced.",closed,2018-10-09,https://github.com/Hygieia/Hygieia/issues/2486
,Deploy Widget(XLDeploy) is not showing server status,closed,2018-10-05,https://github.com/Hygieia/Hygieia/issues/2483
,Commit repo display is in-consistent,closed,2018-10-05,https://github.com/Hygieia/Hygieia/issues/2482
enhancement,Multiple same type widgets on the same dashboard - what is the limitation?,open,2018-10-05,https://github.com/Hygieia/Hygieia/issues/2481
,Whats the Algorithm to calculate the product dashboard ,open,2018-10-05,https://github.com/Hygieia/Hygieia/issues/2480
,Jira Collector for Projects FAILING java.nio.charset.MalformedInputException: Input length = 1,closed,2018-10-04,https://github.com/Hygieia/Hygieia/issues/2476
,Hygieia UI container connection with API container,closed,2018-10-04,https://github.com/Hygieia/Hygieia/issues/2475
,Tests failing during installation ,closed,2018-10-03,https://github.com/Hygieia/Hygieia/issues/2474
,Gitlab SCM 401 unauthorized,closed,2018-10-03,https://github.com/Hygieia/Hygieia/issues/2473
,Unable to see deployment history/frequency in deploy widget(XL Deploy),closed,2018-10-02,https://github.com/Hygieia/Hygieia/issues/2469
enhancement,RFE: Allow multiple widgets of the same type to be defines,closed,2018-10-01,https://github.com/Hygieia/Hygieia/issues/2468
,"Empty ""Repo Type"" in the :Configure Code Repo Widget:",closed,2018-09-29,https://github.com/Hygieia/Hygieia/issues/2465
,No Data on Product Dashboard for environments,closed,2018-09-28,https://github.com/Hygieia/Hygieia/issues/2462
help wanted,Hygieia installation setup help required,closed,2018-09-28,https://github.com/Hygieia/Hygieia/issues/2461
,github-graphql collector docker image name conflicts with original github collector,closed,2018-09-27,https://github.com/Hygieia/Hygieia/issues/2459
,No commit data on product dashboard,closed,2018-09-26,https://github.com/Hygieia/Hygieia/issues/2457
,Error showing information on dashboard deploy widget ,closed,2018-09-26,https://github.com/Hygieia/Hygieia/issues/2456
,Provide Document for Monitoring widget,closed,2018-09-26,https://github.com/Hygieia/Hygieia/issues/2455
help wanted,Need help with monitoring widget,closed,2018-09-25,https://github.com/Hygieia/Hygieia/issues/2454
,Deploy package name in Pipeline view,closed,2018-09-14,https://github.com/Hygieia/Hygieia/issues/2435
,Sonar collector not working for Enterprise Sonar server,closed,2018-09-12,https://github.com/Hygieia/Hygieia/issues/2433
,Sonar Collector not populating proper value in Coverage Pie Chart of Code Analysis Widget,closed,2018-09-10,https://github.com/Hygieia/Hygieia/issues/2432
,Setting up encryption with docker-compose,closed,2018-09-06,https://github.com/Hygieia/Hygieia/issues/2429
,hygeia artifactory collector,closed,2018-09-06,https://github.com/Hygieia/Hygieia/issues/2428
,Audit-Api dashboard.properties ,closed,2018-09-06,https://github.com/Hygieia/Hygieia/issues/2426
,Failed build of Hygieia jenkins-codequality :  CodeQualityMetricsConverterTest.coverageStatsFromJacocoXml:232,closed,2018-09-05,https://github.com/Hygieia/Hygieia/issues/2425
,Unable to load projects and teams on versionone widget in hygieia dashboard,closed,2018-09-04,https://github.com/Hygieia/Hygieia/issues/2424
help wanted,Set up Jira widget through API,closed,2018-08-28,https://github.com/Hygieia/Hygieia/issues/2420
,Docker build failed:COPY default.conf /etc/nginx/conf.d/default.conf.templ lstat default.conf: no such file or directory,closed,2018-08-26,https://github.com/Hygieia/Hygieia/issues/2419
,don't see bamboo plan in build widget,closed,2018-08-24,https://github.com/Hygieia/Hygieia/issues/2417
,Create remote dashboard,closed,2018-08-23,https://github.com/Hygieia/Hygieia/issues/2416
,"Didn't fetch sonar, fortify new result data ",closed,2018-08-23,https://github.com/Hygieia/Hygieia/issues/2415
,Hygiria-API: Error starting Tomcat context: org.springframework.beans.factory.BeanCreationException,closed,2018-08-23,https://github.com/Hygieia/Hygieia/issues/2414
,"For Hygieia, verify API access from the web browser using the url: http://localhost:8080/api/ping *** Failed ***",closed,2018-08-22,https://github.com/Hygieia/Hygieia/issues/2412
"help wanted, need more info",Failed to run task: 'gulp.js build' failed,closed,2018-08-16,https://github.com/Hygieia/Hygieia/issues/2408
how-to's,how to config contaxt path for UI,closed,2018-08-15,https://github.com/Hygieia/Hygieia/issues/2405
help wanted,jira-feature-collector -- Connection Refused Error,closed,2018-08-14,https://github.com/Hygieia/Hygieia/issues/2404
,Jenkins Build Collector Fails :: org.springframework.web.client.HttpClientErrorException: 414 URI Too Long,closed,2018-08-12,https://github.com/Hygieia/Hygieia/issues/2403
help wanted,mvn clean package fails for Jenkins plugin. Dependancy not hosted on Jenkins.CI,closed,2018-08-11,https://github.com/Hygieia/Hygieia/issues/2402
help wanted,Svn collector - Connection Refused error,closed,2018-08-08,https://github.com/Hygieia/Hygieia/issues/2395
how-to's,how to configure Sonar token,closed,2018-08-07,https://github.com/Hygieia/Hygieia/issues/2393
,After making changes to dashboard.properties getting error while running bitbucket collector and 401 error collecting data on UI ,closed,2018-08-06,https://github.com/Hygieia/Hygieia/issues/2392
,UI Widget for Artifactory,closed,2018-08-02,https://github.com/Hygieia/Hygieia/issues/2387
,"Data is not coming inside product dashboard,however it is populating inside the deploy widget",closed,2018-08-01,https://github.com/Hygieia/Hygieia/issues/2386
,"How to dispaly ""commit"" in deploy widget of product dashboards with curl",closed,2018-08-01,https://github.com/Hygieia/Hygieia/issues/2385
,DefaultBitbucketCloudClient.java,closed,2018-07-31,https://github.com/Hygieia/Hygieia/issues/2384
"enhancement, help wanted",properties-builder.sh,closed,2018-07-31,https://github.com/Hygieia/Hygieia/issues/2383
,Bitbucket repository issue about long URL,closed,2018-07-30,https://github.com/Hygieia/Hygieia/issues/2381
,"How to display ""server status (up or down)"" in Deploy with curl",closed,2018-07-30,https://github.com/Hygieia/Hygieia/issues/2380
,"Any plans for writing deploy collectors for Application Servers ( like Jboss,Weblogic,WAS)",closed,2018-07-27,https://github.com/Hygieia/Hygieia/issues/2379
,Unable to login Using LDAP authentication,closed,2018-07-26,https://github.com/Hygieia/Hygieia/issues/2378
,Hygieia-UI images does not work,closed,2018-07-26,https://github.com/Hygieia/Hygieia/issues/2377
,Can Hygieia support multiple scm gitlab servers?,closed,2018-07-26,https://github.com/Hygieia/Hygieia/issues/2376
,Jira Collector Doesn't Populate UI,closed,2018-07-25,https://github.com/Hygieia/Hygieia/issues/2375
,How to use JIRA API to find the correct value!,closed,2018-07-25,https://github.com/Hygieia/Hygieia/issues/2373
,jenkins-cucumber - WARNING: No Enabled Jobs found with artifacts pattern: cucumber.json,closed,2018-07-24,https://github.com/Hygieia/Hygieia/issues/2372
,rateLimit return by GitHub Enterprise meant to be 'null',closed,2018-07-24,https://github.com/Hygieia/Hygieia/issues/2371
,cannot proceed further with mvn clean install package,closed,2018-07-23,https://github.com/Hygieia/Hygieia/issues/2370
,Jenkins build collector,closed,2018-07-20,https://github.com/Hygieia/Hygieia/issues/2368
,Artifactory collector Error,closed,2018-07-16,https://github.com/Hygieia/Hygieia/issues/2362
,Appdynamics,closed,2018-07-16,https://github.com/Hygieia/Hygieia/issues/2359
,some questions with gitlab collectors,closed,2018-07-16,https://github.com/Hygieia/Hygieia/issues/2358
,LDAP issue: Not able to login through LDAP feature,closed,2018-07-13,https://github.com/Hygieia/Hygieia/issues/2357
,not getting all project,closed,2018-07-13,https://github.com/Hygieia/Hygieia/issues/2355
,Pipeline not showing data in hygieia dashboard,closed,2018-07-12,https://github.com/Hygieia/Hygieia/issues/2354
,Issue with UI,closed,2018-07-12,https://github.com/Hygieia/Hygieia/issues/2353
,Some problems about UI'timeline,closed,2018-07-12,https://github.com/Hygieia/Hygieia/issues/2352
,Sonar collector is not working with Sonarqube 6.7,closed,2018-07-12,https://github.com/Hygieia/Hygieia/issues/2351
,not able to connect to bitbucket,closed,2018-07-11,https://github.com/Hygieia/Hygieia/issues/2350
,Unable to Login,closed,2018-07-11,https://github.com/Hygieia/Hygieia/issues/2349
"enhancement, help wanted",Product Dashboard not displaying any data in Commit section,open,2018-07-10,https://github.com/Hygieia/Hygieia/issues/2347
,Problems in Openshift to maintain data in Mongodb after redeployment,closed,2018-07-10,https://github.com/Hygieia/Hygieia/issues/2346
,After running jira.jar file I was able to fetch data from Jira URL and populate it to mongodb.in mongodb under test and under feature all the stiories are there but while configuring jira feature widget I will get nothing in dropdown-plx help,closed,2018-07-09,https://github.com/Hygieia/Hygieia/issues/2344
,Debug API,closed,2018-07-09,https://github.com/Hygieia/Hygieia/issues/2343
,Not Getting the Score,closed,2018-07-07,https://github.com/Hygieia/Hygieia/issues/2342
,Rally Collector with API key instead of username/password?,closed,2018-07-06,https://github.com/Hygieia/Hygieia/issues/2341
,ERROR c.c.d.rest.RestApiExceptionHandler - Failed to convert value of type [java.lang.String],closed,2018-07-06,https://github.com/Hygieia/Hygieia/issues/2340
,Getting error while trying to comiple lastest code,closed,2018-07-05,https://github.com/Hygieia/Hygieia/issues/2338
,Not able configure widget for GITHUB,closed,2018-07-05,https://github.com/Hygieia/Hygieia/issues/2337
,Not able to connect to GITHUB,closed,2018-07-04,https://github.com/Hygieia/Hygieia/issues/2336
,Do we have collector for sitespeed? please help,closed,2018-07-04,https://github.com/Hygieia/Hygieia/issues/2335
,"Why hygieia uses mongo db for storing data ,instead we can directly call APIs and show data on front end?",closed,2018-07-04,https://github.com/Hygieia/Hygieia/issues/2334
,Not able to connect to DB,closed,2018-07-03,https://github.com/Hygieia/Hygieia/issues/2332
,Not able to connect to github,closed,2018-07-03,https://github.com/Hygieia/Hygieia/issues/2331
,Jira Api: How issues are linked to particular boards are fetched?,closed,2018-07-03,https://github.com/Hygieia/Hygieia/issues/2330
,Unable to start jenkins collector ( ERROR c.c.d.collector.DefaultHudsonClient - client exception loading jobs org.springframework.web.client.HttpClientErrorException: 403 Forbidden),closed,2018-07-02,https://github.com/Hygieia/Hygieia/issues/2329
,"ALM Jenkins collector: Parse job details error, reported: ERROR c.c.d.collector.DefaultHudsonClient, org.json.simple.parser.ParseException: null",closed,2018-06-29,https://github.com/Hygieia/Hygieia/issues/2327
,Getting 404 Error when opening the dashboard,closed,2018-06-27,https://github.com/Hygieia/Hygieia/issues/2325
,How to reduce API calls in Github collector,closed,2018-06-27,https://github.com/Hygieia/Hygieia/issues/2324
,GitHub Blocked in the Organization any alternative,closed,2018-06-27,https://github.com/Hygieia/Hygieia/issues/2323
,Functional Test results are not publishing properly from Jenkins plugin to Hygieia,closed,2018-06-27,https://github.com/Hygieia/Hygieia/issues/2322
,jenkins build collector not working,closed,2018-06-25,https://github.com/Hygieia/Hygieia/issues/2321
,Code Repo - Bitbucket Collector - Save button not working,closed,2018-06-25,https://github.com/Hygieia/Hygieia/issues/2319
,Collector for pulling custom XML or HTML reports ,closed,2018-06-22,https://github.com/Hygieia/Hygieia/issues/2318
,Artifactory collector throwing 415 error while executing AQL query,closed,2018-06-22,https://github.com/Hygieia/Hygieia/issues/2317
,Error while running BitBucket Collector Jar,closed,2018-06-21,https://github.com/Hygieia/Hygieia/issues/2313
,Issue configuring Gitlab collector,closed,2018-06-20,https://github.com/Hygieia/Hygieia/issues/2311
,Jenkins collector issue,closed,2018-06-20,https://github.com/Hygieia/Hygieia/issues/2310
,would like to join as contributor ,closed,2018-06-20,https://github.com/Hygieia/Hygieia/issues/2309
,UI can't connect API,closed,2018-06-20,https://github.com/Hygieia/Hygieia/issues/2308
,How to create collector for git server on Oracle Developer Cloud Service? ,closed,2018-06-20,https://github.com/Hygieia/Hygieia/issues/2307
,Latest jira collector issue with story status,closed,2018-06-19,https://github.com/Hygieia/Hygieia/issues/2304
,Hygieia collector for Selenium and CA Release Automation,closed,2018-06-19,https://github.com/Hygieia/Hygieia/issues/2303
,Problem with Bamboo Collector,closed,2018-06-19,https://github.com/Hygieia/Hygieia/issues/2302
,Mongodb Connectivity Issue ,closed,2018-06-18,https://github.com/Hygieia/Hygieia/issues/2301
